"","id","municipality","wave","year","firsttreat","sep_rate","log_totwaste","log_residual","population","left","young","old","tertiary","tourism"
"446",213,"CASTELLÓ D'EMPÚRIES",9,2018,0,62.15,7.36708637788062,6.39504115851701,10820,0.532700779396815,0.15465279497977,0.155148212368921,23.8,9558
"447",213,"CASTELLÓ D'EMPÚRIES",10,2020,0,64.24,7.40973590079384,6.37966180134027,11100,0.532700779396815,0.15465279497977,0.155148212368921,23.8,9558
"448",213,"CASTELLÓ D'EMPÚRIES",11,2022,0,66.48,7.39667572664452,6.30354746082912,11611,0.532700779396815,0.15465279497977,0.155148212368921,23.8,9558
"449",217,"CASTELLTERÇOL",4,2009,5,75.315,6.25134496013816,4.85332480576784,2375,0.541540785498489,0.148210526315789,0.200842105263158,36.2,41
"450",217,"CASTELLTERÇOL",5,2011,5,75.815,6.29177282251724,4.872660794399,2376,0.541540785498489,0.148210526315789,0.200842105263158,36.2,41
"451",217,"CASTELLTERÇOL",6,2013,5,75.01,6.25255877465067,4.86593193737266,2402,0.541540785498489,0.148210526315789,0.200842105263158,36.2,41
"452",217,"CASTELLTERÇOL",7,2014,5,75.115,6.29922494414207,4.90814644371714,2400,0.541540785498489,0.148210526315789,0.200842105263158,36.2,41
"453",217,"CASTELLTERÇOL",8,2016,5,71.8,6.281976985293,5.01615230873672,2351,0.541540785498489,0.148210526315789,0.200842105263158,36.2,41
"454",217,"CASTELLTERÇOL",9,2018,5,69.73,6.31375339164678,5.11852242358556,2418,0.541540785498489,0.148210526315789,0.200842105263158,36.2,41
"455",217,"CASTELLTERÇOL",10,2020,5,69.015,6.42333624526207,5.25177005297201,2548,0.541540785498489,0.148210526315789,0.200842105263158,36.2,41
"456",217,"CASTELLTERÇOL",11,2022,5,64.77,6.34626774041392,5.3018887014059,2655,0.541540785498489,0.148210526315789,0.200842105263158,36.2,41
"457",218,"CASTELLVELL DEL CAMP",4,2009,5,50.61,6.21393787387189,5.50152285901853,2686,0.457304163726182,0.205510052122115,0.0934475055845123,41.9,0
"458",218,"CASTELLVELL DEL CAMP",5,2011,5,49.595,5.948831016914,5.26373371318254,2792,0.457304163726182,0.205510052122115,0.0934475055845123,41.9,0
"459",218,"CASTELLVELL DEL CAMP",6,2013,5,48.57,5.89100865078361,5.22599274369296,2840,0.457304163726182,0.205510052122115,0.0934475055845123,41.9,0
"460",218,"CASTELLVELL DEL CAMP",7,2014,5,46.535,5.91160932185852,5.28548839311301,2869,0.457304163726182,0.205510052122115,0.0934475055845123,41.9,0
"461",218,"CASTELLVELL DEL CAMP",8,2016,5,51.365,6.0487542023354,5.32775820528434,2851,0.457304163726182,0.205510052122115,0.0934475055845123,41.9,0
"462",218,"CASTELLVELL DEL CAMP",9,2018,5,49.71,6.12420586676736,5.43473390609889,2868,0.457304163726182,0.205510052122115,0.0934475055845123,41.9,0
"463",218,"CASTELLVELL DEL CAMP",10,2020,5,57.205,6.26263606743277,5.41402189878892,2828,0.457304163726182,0.205510052122115,0.0934475055845123,41.9,0
"464",218,"CASTELLVELL DEL CAMP",11,2022,5,61.775,5.94725139243166,5.01350184220285,2946,0.457304163726182,0.205510052122115,0.0934475055845123,41.9,0
"465",224,"CELRÀ",4,2009,0,30.18,6.13037830378838,5.77029232141761,4513,0.662739322533137,0.205185021050299,0.0994903611788168,32.5,21
"466",224,"CELRÀ",5,2011,0,30.21,6.08518255098173,5.72533116392026,4772,0.662739322533137,0.205185021050299,0.0994903611788168,32.5,21
"467",224,"CELRÀ",6,2013,0,61.78,5.76167395307198,4.79987824980938,5028,0.662739322533137,0.205185021050299,0.0994903611788168,32.5,21
"468",224,"CELRÀ",7,2014,0,76.455,5.79232739738547,4.34557352567405,5053,0.662739322533137,0.205185021050299,0.0994903611788168,32.5,21
"469",224,"CELRÀ",8,2016,0,76.26,5.88502011088712,4.44665753378873,5303,0.662739322533137,0.205185021050299,0.0994903611788168,32.5,21
"470",224,"CELRÀ",9,2018,0,76.115,5.9195703814167,4.48778820947616,5390,0.662739322533137,0.205185021050299,0.0994903611788168,32.5,21
"471",224,"CELRÀ",10,2020,0,76.485,5.95859263758264,4.511203444848,5561,0.662739322533137,0.205185021050299,0.0994903611788168,32.5,21
"472",224,"CELRÀ",11,2022,0,73.52,5.95601870017368,4.62714119329338,5503,0.662739322533137,0.205185021050299,0.0994903611788168,32.5,21
"473",225,"CENTELLES",4,2009,0,38.68,6.20192804526482,5.71288968258678,7209,0.553405378235738,0.153696767928978,0.170897489249549,29.6,284
"474",225,"CENTELLES",5,2011,0,32.145,6.1601730317273,5.76822314584158,7360,0.553405378235738,0.153696767928978,0.170897489249549,29.6,284
"475",225,"CENTELLES",6,2013,0,27.84,6.06471500884757,5.73838862119632,7346,0.553405378235738,0.153696767928978,0.170897489249549,29.6,284
"476",225,"CENTELLES",7,2014,0,30.005,6.12197732579829,5.764185614636,7333,0.553405378235738,0.153696767928978,0.170897489249549,29.6,284
"477",225,"CENTELLES",8,2016,0,43.745,6.28468438280539,5.70812355097768,7410,0.553405378235738,0.153696767928978,0.170897489249549,29.6,284
"478",225,"CENTELLES",9,2018,0,44.725,6.27534407285192,5.68257608030738,7423,0.553405378235738,0.153696767928978,0.170897489249549,29.6,284
"479",225,"CENTELLES",10,2020,0,55.8,6.33651594865553,5.51726490593003,7513,0.553405378235738,0.153696767928978,0.170897489249549,29.6,284
"480",225,"CENTELLES",11,2022,0,77.25,6.17432762392017,4.69728205699069,7641,0.553405378235738,0.153696767928978,0.170897489249549,29.6,284
"481",227,"CERDANYOLA DEL VALLÈS",4,2009,0,33.195,6.16112292994854,5.75752195202264,58747,0.633870458135861,0.153539755221543,0.127734182171004,38.8,765
"482",227,"CERDANYOLA DEL VALLÈS",5,2011,0,35.535,6.09829897602181,5.65853558986135,58247,0.633870458135861,0.153539755221543,0.127734182171004,38.8,765
"483",227,"CERDANYOLA DEL VALLÈS",6,2013,0,33.96,6.01976041626283,5.60482548352779,57642,0.633870458135861,0.153539755221543,0.127734182171004,38.8,765
"484",227,"CERDANYOLA DEL VALLÈS",7,2014,0,36.84,6.05005180078105,5.59040351156178,57402,0.633870458135861,0.153539755221543,0.127734182171004,38.8,765
"485",227,"CERDANYOLA DEL VALLÈS",8,2016,0,35.82,6.07084164869954,5.62741241438603,57543,0.633870458135861,0.153539755221543,0.127734182171004,38.8,765
"486",227,"CERDANYOLA DEL VALLÈS",9,2018,0,36.605,6.10425248358131,5.64805108886793,57740,0.633870458135861,0.153539755221543,0.127734182171004,38.8,765
"487",227,"CERDANYOLA DEL VALLÈS",10,2020,0,40.985,6.1202534619409,5.59290503914132,57855,0.633870458135861,0.153539755221543,0.127734182171004,38.8,765
"488",227,"CERDANYOLA DEL VALLÈS",11,2022,0,39.81,6.04030232919128,5.53238428153263,57291,0.633870458135861,0.153539755221543,0.127734182171004,38.8,765
"489",228,"CERVELLÓ",4,2009,0,32.105,6.486595145817,6.10312768149387,8393,0.532753092075126,0.164899320862624,0.116883116883117,39.6,50
"490",228,"CERVELLÓ",5,2011,0,38.29,6.42562238673381,5.94077244096546,8651,0.532753092075126,0.164899320862624,0.116883116883117,39.6,50
"491",228,"CERVELLÓ",6,2013,0,32.33,6.26419794276219,5.87365571132518,8721,0.532753092075126,0.164899320862624,0.116883116883117,39.6,50
"492",228,"CERVELLÓ",7,2014,0,26.51,6.31730005664574,6.00894014954155,8811,0.532753092075126,0.164899320862624,0.116883116883117,39.6,50
"493",228,"CERVELLÓ",8,2016,0,23.67,6.36119884526035,6.09118802297681,8861,0.532753092075126,0.164899320862624,0.116883116883117,39.6,50
"494",228,"CERVELLÓ",9,2018,0,22.925,6.37977920566707,6.11836118704019,8970,0.532753092075126,0.164899320862624,0.116883116883117,39.6,50
"495",228,"CERVELLÓ",10,2020,0,26.85,6.47585635576995,6.16271745237398,9077,0.532753092075126,0.164899320862624,0.116883116883117,39.6,50
"496",228,"CERVELLÓ",11,2022,0,27.57,6.34766938056209,6.025147578381,9307,0.532753092075126,0.164899320862624,0.116883116883117,39.6,50
"497",236,"COLERA",4,2009,0,20.885,7.00751011211913,6.77576657513298,573,0.585365853658537,0.0855148342059337,0.265270506108202,37,681
"498",236,"COLERA",5,2011,0,27.55,6.85782947021241,6.5309217505617,593,0.585365853658537,0.0855148342059337,0.265270506108202,37,681
"499",236,"COLERA",6,2013,0,28.26,6.71495905389416,6.38284766424481,559,0.585365853658537,0.0855148342059337,0.265270506108202,37,681
"500",236,"COLERA",7,2014,0,31.58,6.82460733839268,6.44410154613725,532,0.585365853658537,0.0855148342059337,0.265270506108202,37,681
"501",236,"COLERA",8,2016,0,31.98,7.00660011361827,6.62198681770278,522,0.585365853658537,0.0855148342059337,0.265270506108202,37,681
"502",236,"COLERA",9,2018,0,32.29,7.20216351066806,6.8114702530099,465,0.585365853658537,0.0855148342059337,0.265270506108202,37,681
"503",236,"COLERA",10,2020,0,41.29,7.06786104915163,6.53532128813814,445,0.585365853658537,0.0855148342059337,0.265270506108202,37,681
"504",236,"COLERA",11,2022,0,39.49,7.07860292820246,6.57601481484985,468,0.585365853658537,0.0855148342059337,0.265270506108202,37,681
"505",238,"COLLBATÓ",4,2009,0,45.875,6.57210770223548,5.95918252476849,4040,0.54066985645933,0.222277227722772,0.0903465346534653,45.7,232
"506",238,"COLLBATÓ",5,2011,0,82.885,6.26294101521283,4.49594097871156,4242,0.54066985645933,0.222277227722772,0.0903465346534653,45.7,232
"507",238,"COLLBATÓ",6,2013,0,81.62,6.25609547152901,4.56221822452235,4367,0.54066985645933,0.222277227722772,0.0903465346534653,45.7,232
"508",238,"COLLBATÓ",7,2014,0,81.75,6.40473246727917,4.6997661811404,4427,0.54066985645933,0.222277227722772,0.0903465346534653,45.7,232
"509",238,"COLLBATÓ",8,2016,0,80.495,6.33768377000544,4.69223470397225,4396,0.54066985645933,0.222277227722772,0.0903465346534653,45.7,232
"510",238,"COLLBATÓ",9,2018,0,83.415,6.32066050387498,4.50031603581303,4458,0.54066985645933,0.222277227722772,0.0903465346534653,45.7,232
"511",238,"COLLBATÓ",10,2020,0,87.695,6.5247143588751,4.42870526743729,4544,0.54066985645933,0.222277227722772,0.0903465346534653,45.7,232
"512",238,"COLLBATÓ",11,2022,0,87.545,6.21355754678601,4.13764746581533,4726,0.54066985645933,0.222277227722772,0.0903465346534653,45.7,232
"513",245,"CONSTANTÍ",4,2009,0,19.72,6.20836867363217,5.98871224836223,6373,0.619603267211202,0.171190961870391,0.127726345520163,19.2,0
"514",245,"CONSTANTÍ",5,2011,0,16.515,6.08950962004405,5.90557591617059,6592,0.619603267211202,0.171190961870391,0.127726345520163,19.2,0
"515",245,"CONSTANTÍ",6,2013,0,17.12,5.98612531876238,5.79840085228835,6748,0.619603267211202,0.171190961870391,0.127726345520163,19.2,0
"516",245,"CONSTANTÍ",7,2014,0,23.69,6.06974416298667,5.79908072580394,6539,0.619603267211202,0.171190961870391,0.127726345520163,19.2,0
"517",245,"CONSTANTÍ",8,2016,0,23.98,6.13326788268234,5.85915047834163,6439,0.619603267211202,0.171190961870391,0.127726345520163,19.2,0
"518",245,"CONSTANTÍ",9,2018,0,18.92,6.10891849240153,5.89908232949532,6516,0.619603267211202,0.171190961870391,0.127726345520163,19.2,0
"519",245,"CONSTANTÍ",10,2020,0,25.615,6.44302571735909,6.14013632950935,6665,0.619603267211202,0.171190961870391,0.127726345520163,19.2,0
"520",245,"CONSTANTÍ",11,2022,0,35.145,6.66082479857242,6.22712068140618,6685,0.619603267211202,0.171190961870391,0.127726345520163,19.2,0
"521",247,"CORBERA D'EBRE",4,2009,5,57.665,5.79066328756716,4.93815051453871,1174,0.6,0.120954003407155,0.23679727427598,18.8,4
"522",247,"CORBERA D'EBRE",5,2011,5,62.45,5.81867244053016,4.83984494695244,1180,0.6,0.120954003407155,0.23679727427598,18.8,4
"523",247,"CORBERA D'EBRE",6,2013,5,58.32,5.62069067878975,4.74547065205207,1130,0.6,0.120954003407155,0.23679727427598,18.8,4
"524",247,"CORBERA D'EBRE",7,2014,5,51.785,5.63264444682286,4.90661239394694,1136,0.6,0.120954003407155,0.23679727427598,18.8,4
"525",247,"CORBERA D'EBRE",8,2016,5,56.125,5.72417316430394,4.90039446511393,1080,0.6,0.120954003407155,0.23679727427598,18.8,4
"526",247,"CORBERA D'EBRE",9,2018,5,59.13,5.84289930270399,4.94735756499591,1023,0.6,0.120954003407155,0.23679727427598,18.8,4
"527",247,"CORBERA D'EBRE",10,2020,5,60.4,5.89558670621458,4.9658595150264,1003,0.6,0.120954003407155,0.23679727427598,18.8,4
"528",247,"CORBERA D'EBRE",11,2022,5,74.105,5.76406193887339,4.41185957852017,993,0.6,0.120954003407155,0.23679727427598,18.8,4
"529",248,"CORBERA DE LLOBREGAT",4,2009,0,50.53,6.45587443551599,5.74818460504827,13843,0.548032228075612,0.188181752510294,0.103084591490284,38.4,26
"530",248,"CORBERA DE LLOBREGAT",5,2011,0,52,6.3182020546323,5.54718446532812,14064,0.548032228075612,0.188181752510294,0.103084591490284,38.4,26
"531",248,"CORBERA DE LLOBREGAT",6,2013,0,43.5,6.30236253260976,5.7314778242881,14315,0.548032228075612,0.188181752510294,0.103084591490284,38.4,26
"532",248,"CORBERA DE LLOBREGAT",7,2014,0,49.265,6.32799928177615,5.64907875430918,14237,0.548032228075612,0.188181752510294,0.103084591490284,38.4,26
"533",248,"CORBERA DE LLOBREGAT",8,2016,0,49.395,6.40292001049093,5.7218214705692,14168,0.548032228075612,0.188181752510294,0.103084591490284,38.4,26
"534",248,"CORBERA DE LLOBREGAT",9,2018,0,50.7,6.49451583197743,5.78288524706657,14643,0.548032228075612,0.188181752510294,0.103084591490284,38.4,26
"535",248,"CORBERA DE LLOBREGAT",10,2020,0,44.67,6.40593069074657,5.81427221776688,14882,0.548032228075612,0.188181752510294,0.103084591490284,38.4,26
"536",248,"CORBERA DE LLOBREGAT",11,2022,0,63.745,6.04932063418402,5.03750125806619,15210,0.548032228075612,0.188181752510294,0.103084591490284,38.4,26
"537",250,"CORÇÀ",4,2009,0,19.905,6.24826528691029,6.02754127285012,1280,0.620588235294118,0.12734375,0.184375,33.6,5
"538",250,"CORÇÀ",5,2011,0,23.995,6.1430046795625,5.86766931281663,1317,0.620588235294118,0.12734375,0.184375,33.6,5
"539",250,"CORÇÀ",6,2013,0,24.23,6.15917995151257,5.88175225271141,1273,0.620588235294118,0.12734375,0.184375,33.6,5
"540",250,"CORÇÀ",7,2014,0,23.63,6.20272780639148,5.93307396884239,1257,0.620588235294118,0.12734375,0.184375,33.6,5
"541",250,"CORÇÀ",8,2016,0,27.105,6.32183786593969,6.0043139207503,1249,0.620588235294118,0.12734375,0.184375,33.6,5
"542",250,"CORÇÀ",9,2018,0,72.125,5.95147467709611,4.72737966341185,1253,0.620588235294118,0.12734375,0.184375,33.6,5
"543",250,"CORÇÀ",10,2020,0,93.27,6.31728200838469,3.61797444895461,1268,0.620588235294118,0.12734375,0.184375,33.6,5
"544",250,"CORÇÀ",11,2022,0,92.04,6.38750202106659,3.84816649846449,1268,0.620588235294118,0.12734375,0.184375,33.6,5
"545",251,"CORNELLÀ DE LLOBREGAT",4,2009,0,30.42,6.03012019679682,5.66731605839303,86519,0.696894944099941,0.146638310660086,0.173915556120621,30.1,1020
"546",251,"CORNELLÀ DE LLOBREGAT",5,2011,0,31.655,5.98015078720771,5.59975496288197,87243,0.696894944099941,0.146638310660086,0.173915556120621,30.1,1020
"547",251,"CORNELLÀ DE LLOBREGAT",6,2013,0,31.32,5.96481251611056,5.58916215069339,86687,0.696894944099941,0.146638310660086,0.173915556120621,30.1,1020
"548",251,"CORNELLÀ DE LLOBREGAT",7,2014,0,30.785,5.98046679289844,5.61252825461422,86234,0.696894944099941,0.146638310660086,0.173915556120621,30.1,1020
"549",251,"CORNELLÀ DE LLOBREGAT",8,2016,0,29.215,5.99237663103295,5.64689520419502,86072,0.696894944099941,0.146638310660086,0.173915556120621,30.1,1020
"550",251,"CORNELLÀ DE LLOBREGAT",9,2018,0,29.75,5.99281876349992,5.63907485102284,87173,0.696894944099941,0.146638310660086,0.173915556120621,30.1,1020
"551",251,"CORNELLÀ DE LLOBREGAT",10,2020,0,30.365,6.00719024756946,5.64555078879305,89936,0.696894944099941,0.146638310660086,0.173915556120621,30.1,1020
"552",251,"CORNELLÀ DE LLOBREGAT",11,2022,0,35.405,5.95560418165691,5.51865221500179,89039,0.696894944099941,0.146638310660086,0.173915556120621,30.1,1020
"553",253,"CORNUDELLA DE MONTSANT",4,2009,0,56.5,6.65119712637818,5.69986839192612,1015,0.574137931034483,0.105418719211823,0.249261083743842,31.9,182
"554",253,"CORNUDELLA DE MONTSANT",5,2011,0,39.18,6.27051573036049,5.77344072429049,1026,0.574137931034483,0.105418719211823,0.249261083743842,31.9,182
"555",253,"CORNUDELLA DE MONTSANT",6,2013,0,34.24,6.29904115439702,5.87992469831491,983,0.574137931034483,0.105418719211823,0.249261083743842,31.9,182
"556",253,"CORNUDELLA DE MONTSANT",7,2014,0,35.385,6.3929467339052,5.95561969989773,954,0.574137931034483,0.105418719211823,0.249261083743842,31.9,182
"557",253,"CORNUDELLA DE MONTSANT",8,2016,0,42.5,6.3603434686481,5.80734800794519,966,0.574137931034483,0.105418719211823,0.249261083743842,31.9,182
"558",253,"CORNUDELLA DE MONTSANT",9,2018,0,56.875,6.38139123032607,5.53701784111177,964,0.574137931034483,0.105418719211823,0.249261083743842,31.9,182
"559",253,"CORNUDELLA DE MONTSANT",10,2020,0,56.61,6.31588227636282,5.48119390711335,944,0.574137931034483,0.105418719211823,0.249261083743842,31.9,182
"560",253,"CORNUDELLA DE MONTSANT",11,2022,0,59.345,6.28539269714015,5.38634903400274,978,0.574137931034483,0.105418719211823,0.249261083743842,31.9,182
"561",254,"CREIXELL",4,2009,8,7.825,7.1181255988057,7.03599721131036,3219,0.56826801517067,0.148182665424045,0.182665424044734,26.3,5127
"562",254,"CREIXELL",5,2011,8,8.735,6.85402216855728,6.75773782723827,3386,0.56826801517067,0.148182665424045,0.182665424044734,26.3,5127
"563",254,"CREIXELL",6,2013,8,9.78,6.79077192349632,6.6878553759648,3455,0.56826801517067,0.148182665424045,0.182665424044734,26.3,5127
"564",254,"CREIXELL",7,2014,8,9.63,6.93096386411902,6.82958817134491,3480,0.56826801517067,0.148182665424045,0.182665424044734,26.3,5127
"565",254,"CREIXELL",8,2016,8,12.01,6.81498736488013,6.68989607218099,3467,0.56826801517067,0.148182665424045,0.182665424044734,26.3,5127
"566",254,"CREIXELL",9,2018,8,10.04,6.88468152103689,6.77905595355824,3526,0.56826801517067,0.148182665424045,0.182665424044734,26.3,5127
"567",254,"CREIXELL",10,2020,8,13.065,6.88858774996834,6.74667285913921,3758,0.56826801517067,0.148182665424045,0.182665424044734,26.3,5127
"568",254,"CREIXELL",11,2022,8,22.66,6.8379710230045,6.58445866306763,3981,0.56826801517067,0.148182665424045,0.182665424044734,26.3,5127
"569",259,"CUNIT",4,2009,0,40.99,6.87347434500526,6.34267071464342,12279,0.568754633061527,0.162798273475039,0.153106930531802,27.4,705
"570",259,"CUNIT",5,2011,0,33.17,6.68557376476181,6.28174231203413,12551,0.568754633061527,0.162798273475039,0.153106930531802,27.4,705
"571",259,"CUNIT",6,2013,0,31.82,6.56717863077583,6.18416549724024,12416,0.568754633061527,0.162798273475039,0.153106930531802,27.4,705
"572",259,"CUNIT",7,2014,0,35.25,6.66849504890939,6.23383965746675,11989,0.568754633061527,0.162798273475039,0.153106930531802,27.4,705
"573",259,"CUNIT",8,2016,0,37.4,6.66572193361268,6.19770250336827,11808,0.568754633061527,0.162798273475039,0.153106930531802,27.4,705
"574",259,"CUNIT",9,2018,0,38.84,6.67310083998925,6.18148407751497,12326,0.568754633061527,0.162798273475039,0.153106930531802,27.4,705
"575",259,"CUNIT",10,2020,0,40.43,6.69464250083008,6.17672783653941,13533,0.568754633061527,0.162798273475039,0.153106930531802,27.4,705
"576",259,"CUNIT",11,2022,0,42.855,6.58746047913615,6.02781262243881,14622,0.568754633061527,0.162798273475039,0.153106930531802,27.4,705
"577",260,"DARNIUS",4,2009,0,16.35,6.24069486068535,6.0620840550562,536,0.449826989619377,0.0988805970149254,0.251865671641791,25.8,56
"578",260,"DARNIUS",5,2011,0,21.005,6.26540577000905,6.03015748253115,528,0.449826989619377,0.0988805970149254,0.251865671641791,25.8,56
"579",260,"DARNIUS",6,2013,0,17.42,6.14321950233454,5.95180453602559,551,0.449826989619377,0.0988805970149254,0.251865671641791,25.8,56
"580",260,"DARNIUS",7,2014,0,46.235,6.13590033265042,5.54014783776226,534,0.449826989619377,0.0988805970149254,0.251865671641791,25.8,56
"581",260,"DARNIUS",8,2016,0,66.705,5.9970116335371,4.90046057243047,550,0.449826989619377,0.0988805970149254,0.251865671641791,25.8,56
"582",260,"DARNIUS",9,2018,0,72.77,6.18749448846097,4.889863426569,557,0.449826989619377,0.0988805970149254,0.251865671641791,25.8,56
"583",260,"DARNIUS",10,2020,0,62.46,6.2440406791059,5.26030116252607,537,0.449826989619377,0.0988805970149254,0.251865671641791,25.8,56
"584",260,"DARNIUS",11,2022,0,64.86,6.04513563729712,4.99935849320831,535,0.449826989619377,0.0988805970149254,0.251865671641791,25.8,56
"585",422,"EL MASNOU",4,2009,0,30.04,6.2803958389602,5.92301996835468,22288,0.551400356159948,0.149138549892319,0.15779791816224,48.4,337
"586",422,"EL MASNOU",5,2011,0,31.085,6.25038056551032,5.87811052137968,22523,0.551400356159948,0.149138549892319,0.15779791816224,48.4,337
"587",422,"EL MASNOU",6,2013,0,31.08,6.19992076567031,5.82768999711149,22595,0.551400356159948,0.149138549892319,0.15779791816224,48.4,337
"588",422,"EL MASNOU",7,2014,0,27.75,6.16468228965247,5.83877579080638,22742,0.551400356159948,0.149138549892319,0.15779791816224,48.4,337
"589",422,"EL MASNOU",8,2016,0,32.78,6.11694014124403,5.71964559636131,23119,0.551400356159948,0.149138549892319,0.15779791816224,48.4,337
"590",422,"EL MASNOU",9,2018,0,39.695,6.18018089669402,5.67139468432067,23340,0.551400356159948,0.149138549892319,0.15779791816224,48.4,337
"591",422,"EL MASNOU",10,2020,0,44.26,6.20954530407973,5.62514857784406,23831,0.551400356159948,0.149138549892319,0.15779791816224,48.4,337
"592",422,"EL MASNOU",11,2022,0,45.52,6.13967978988457,5.53253817897089,23829,0.551400356159948,0.149138549892319,0.15779791816224,48.4,337
"593",466,"EL MONTMELL",4,2009,6,7.49,7.11220111236294,7.03559176519217,1431,0.603503184713376,0.150244584206848,0.13696715583508,21.5,10
"594",466,"EL MONTMELL",5,2011,6,14.96,6.62486835805968,6.46293426261006,1509,0.603503184713376,0.150244584206848,0.13696715583508,21.5,10
"595",466,"EL MONTMELL",6,2013,6,18.05,6.58358901235792,6.38457412754614,1474,0.603503184713376,0.150244584206848,0.13696715583508,21.5,10
"596",466,"EL MONTMELL",7,2014,6,18.95,6.57691515221255,6.36686204914431,1418,0.603503184713376,0.150244584206848,0.13696715583508,21.5,10
"597",466,"EL MONTMELL",8,2016,6,27.985,6.68626660759847,6.35828223429303,1397,0.603503184713376,0.150244584206848,0.13696715583508,21.5,10
"598",466,"EL MONTMELL",9,2018,6,26.825,6.73978964657584,6.42672412555981,1437,0.603503184713376,0.150244584206848,0.13696715583508,21.5,10
"599",466,"EL MONTMELL",10,2020,6,30.525,6.82483551989576,6.46227553347367,1582,0.603503184713376,0.150244584206848,0.13696715583508,21.5,10
"600",466,"EL MONTMELL",11,2022,6,34.18,6.566271505562,6.14901861636894,1863,0.603503184713376,0.150244584206848,0.13696715583508,21.5,10
"601",528,"EL PAPIOL",4,2009,0,52.13,6.32887384455054,5.59186736367994,3900,0.628846153846154,0.15974358974359,0.137179487179487,36.7,22
"602",528,"EL PAPIOL",5,2011,0,48.535,6.20811707725182,5.53657487778135,3941,0.628846153846154,0.15974358974359,0.137179487179487,36.7,22
"603",528,"EL PAPIOL",6,2013,0,43.43,6.04573964150798,5.47595710717831,4041,0.628846153846154,0.15974358974359,0.137179487179487,36.7,22
"604",528,"EL PAPIOL",7,2014,0,49.075,6.04519486952895,5.3755876307516,4023,0.628846153846154,0.15974358974359,0.137179487179487,36.7,22
"605",528,"EL PAPIOL",8,2016,0,53.11,6.17888765218096,5.41732758533526,4075,0.628846153846154,0.15974358974359,0.137179487179487,36.7,22
"606",528,"EL PAPIOL",9,2018,0,53.805,6.22076482944031,5.44661442871188,4103,0.628846153846154,0.15974358974359,0.137179487179487,36.7,22
"607",528,"EL PAPIOL",10,2020,0,61.29,6.34191893343366,5.39230858059465,4172,0.628846153846154,0.15974358974359,0.137179487179487,36.7,22
"608",528,"EL PAPIOL",11,2022,0,55.315,6.21494804063529,5.40875174553205,4274,0.628846153846154,0.15974358974359,0.137179487179487,36.7,22
"609",550,"EL PLA DE SANTA MARIA",4,2009,6,62.495,5.79055632343824,4.85267965064884,2309,0.598621877691645,0.156777825898657,0.175833694239931,26.3,0
"610",550,"EL PLA DE SANTA MARIA",5,2011,6,63.355,5.82211350828241,4.88178327829866,2385,0.598621877691645,0.156777825898657,0.175833694239931,26.3,0
"611",550,"EL PLA DE SANTA MARIA",6,2013,6,52.48,5.9847168324006,5.24075431774738,2341,0.598621877691645,0.156777825898657,0.175833694239931,26.3,0
"612",550,"EL PLA DE SANTA MARIA",7,2014,6,50.595,6.08697925145028,5.38210849072839,2344,0.598621877691645,0.156777825898657,0.175833694239931,26.3,0
"613",550,"EL PLA DE SANTA MARIA",8,2016,6,49.03,6.09993771343859,5.42504959961279,2294,0.598621877691645,0.156777825898657,0.175833694239931,26.3,0
"614",550,"EL PLA DE SANTA MARIA",9,2018,6,50.5,6.01391216764525,5.30893783470506,2305,0.598621877691645,0.156777825898657,0.175833694239931,26.3,0
"615",550,"EL PLA DE SANTA MARIA",10,2020,6,52.275,6.10732351070209,5.36652987470926,2348,0.598621877691645,0.156777825898657,0.175833694239931,26.3,0
"616",550,"EL PLA DE SANTA MARIA",11,2022,6,50.45,5.86677962312239,5.15663069336129,2340,0.598621877691645,0.156777825898657,0.175833694239931,26.3,0
"617",576,"EL PORT DE LA SELVA",4,2009,0,14.48,7.37531530004781,7.21990415281639,1015,0.5,0.119211822660099,0.204926108374384,30.9,1917
"618",576,"EL PORT DE LA SELVA",5,2011,0,20.555,7.33584582389389,7.10584956852792,1009,0.5,0.119211822660099,0.204926108374384,30.9,1917
"619",576,"EL PORT DE LA SELVA",6,2013,0,28.99,7.36248662839322,7.0201365459331,990,0.5,0.119211822660099,0.204926108374384,30.9,1917
"620",576,"EL PORT DE LA SELVA",7,2014,0,23.17,7.26074393690954,6.99036505524556,980,0.5,0.119211822660099,0.204926108374384,30.9,1917
"621",576,"EL PORT DE LA SELVA",8,2016,0,34.25,7.40405693876203,6.98503682447809,994,0.5,0.119211822660099,0.204926108374384,30.9,1917
"622",576,"EL PORT DE LA SELVA",9,2018,0,37.395,7.36243796233615,6.89447481491867,980,0.5,0.119211822660099,0.204926108374384,30.9,1917
"623",576,"EL PORT DE LA SELVA",10,2020,0,40.885,7.35031062726864,6.82435228072798,958,0.5,0.119211822660099,0.204926108374384,30.9,1917
"624",576,"EL PORT DE LA SELVA",11,2022,0,42.215,7.33047074049683,6.7823684383222,1015,0.5,0.119211822660099,0.204926108374384,30.9,1917
"625",582,"EL PRAT DE LLOBREGAT",4,2009,0,38.035,6.17191978006923,5.69337808748203,63418,0.685908620434718,0.145936484909647,0.146851051751869,28.6,1239
"626",582,"EL PRAT DE LLOBREGAT",5,2011,0,37.585,6.11543948442518,5.64422079695825,63499,0.685908620434718,0.145936484909647,0.146851051751869,28.6,1239
